date,result
2017-07-08,8098
2017-07-09,6167
2017-07-10,3806
2017-07-11,7301
2017-07-12,2732
2017-07-13,8746
2017-07-14,9602
2017-07-15,5080
2017-07-16,8472
2017-07-17,6034
2017-07-18,4853
2017-07-19,0287
2017-07-20,5127
2017-07-21,4815
2017-07-22,9782
2017-07-23,3191
2017-07-24,2943
2017-07-25,3649
2017-07-26,8539
2017-07-27,0423
2017-07-28,5048
2017-07-29,7964
2017-07-30,8332
2017-07-31,3425
2017-08-01,9412
2017-08-02,7204
2017-08-03,6787
2017-08-04,8075
2017-08-05,1566
2017-08-06,4201
2017-08-07,0391
2017-08-08,5946
2017-08-09,9302
2017-08-10,4027
2017-08-11,6593
2017-08-12,7935
2017-08-13,0964
2017-08-14,2705
2017-08-15,3608
2017-08-16,8498
2017-08-17,1266
2017-08-18,7135
2017-08-19,0152
2017-08-20,2391
2017-08-21,6790
2017-08-22,5446
2017-08-23,1951
2017-08-24,8505
2017-08-25,4702
2017-08-26,3495
2017-08-27,7296
2017-08-28,5534
2017-08-29,0969
2017-08-30,7645
2017-08-31,8177
2017-09-01,9139
2017-09-02,8892
2017-09-03,5937
2017-09-04,4907
2017-09-05,6370
2017-09-06,2439
2017-09-07,8971
2017-09-08,1647
2017-09-09,0405
2017-09-10,4651
2017-09-11,2717
2017-09-12,6188
2017-09-13,9058
2017-09-14,3570
2017-09-15,8095
2017-09-16,4366
2017-09-17,7185
2017-09-18,6215
2017-09-19,0769
2017-09-20,4101
2017-09-21,9822
2017-09-22,6270
2017-09-23,3240
2017-09-24,7823
2017-09-25,0474
2017-09-26,7938
2017-09-27,6814
2017-09-28,9015
2017-09-29,2734
2017-09-30,5343
2017-10-01,1699
2017-10-02,7104
2017-10-03,3103
2017-10-04,9076
2017-10-05,3501
2017-10-06,7959
2017-10-07,1669
2017-10-08,0643
2017-10-09,5247
2017-10-10,7807
2017-10-11,3762
2017-10-12,9126
2017-10-13,6703
2017-10-14,1388
2017-10-15,4121
2017-10-16,2351
2017-10-17,7682
2017-10-18,2354
2017-10-19,5567
2017-10-20,1483
2017-10-21,9043
2017-10-22,3306
2017-10-23,4138
2017-10-24,0976
2017-10-25,0815
2017-10-26,2610
2017-10-27,5267
2017-10-28,1944
2017-10-29,8151
2017-10-30,7391
2017-10-31,9658
2017-11-01,8476
2017-11-02,9076
2017-11-03,2982
2017-11-04,8806
2017-11-05,5204
2017-11-06,5786
2017-11-07,0807
2017-11-08,2048
2017-11-09,3143
2017-11-10,5291
2017-11-11,9581
2017-11-12,4192
2017-11-13,9819
2017-11-14,7445
2017-11-15,9183
2017-11-16,7617
2017-11-17,4822
2017-11-18,0886
2017-11-19,2895
2017-11-20,3482
2017-11-21,1228
2017-11-22,8479
2017-11-23,0049
2017-11-24,9417
2017-11-25,7278
2017-11-26,8756
2017-11-27,1168
2017-11-28,9404
2017-11-29,5091
2017-11-30,4043
2017-12-01,2146
2017-12-02,3828
2017-12-03,8104
2017-12-04,5394
2017-12-05,9755
2017-12-06,6214
2017-12-07,9929
2017-12-08,2362
2017-12-09,8667
2017-12-10,9096
2017-12-11,1844
2017-12-12,5195
2017-12-13,1536
2017-12-14,4565
2017-12-15,1381
2017-12-16,6601
2017-12-17,4315
2017-12-18,7061
2017-12-19,5749
2017-12-20,7321
2017-12-21,0988
2017-12-22,3584
2017-12-23,8929
2017-12-24,2008
2017-12-25,1403
2017-12-26,9981
2017-12-27,8042
2017-12-28,0878
2017-12-29,1915
2017-12-30,0249
2017-12-31,1438
2018-01-01,9275
2018-01-02,2672
2018-01-03,5833
2018-01-04,8708
2018-01-05,4821
2018-01-06,0112
2018-01-07,2173
2018-01-08,8982
2018-01-09,5020
2018-01-10,4757
2018-01-11,6115
2018-01-12,3691
2018-01-13,8200
2018-01-14,9159
2018-01-15,7445
2018-01-16,0681
2018-01-17,2028
2018-01-18,1938
2018-01-19,7320
2018-01-20,5579
2018-01-21,3610
2018-01-22,0611
2018-01-23,4201
2018-01-24,5650
2018-01-25,0608
2018-01-26,8476
2018-01-27,9156
2018-01-28,7087
2018-01-29,9528
2018-01-30,4517
2018-01-31,7862
2018-02-01,3880
2018-02-02,7454
2018-02-03,8616
2018-02-04,4528
2018-02-05,0150
2018-02-06,9075
2018-02-07,8511
2018-02-08,1363
2018-02-09,2803
2018-02-10,7936
2018-02-11,2047
2018-02-12,3768
2018-02-13,0713
2018-02-14,1684
2018-02-15,5530
2018-02-16,3217
2018-02-17,3975
2018-02-18,7068
2018-02-19,8223
2018-02-20,9016
2018-02-21,2728
2018-02-22,5403
2018-02-23,6339
2018-02-24,4945
2018-02-25,2982
2018-02-26,0713
2018-02-27,8871
2018-02-28,0456
2018-03-01,6090
2018-03-02,9768
2018-03-03,3617
2018-03-04,1074
2018-03-05,7821
2018-03-06,2452
2018-03-07,5700
2018-03-08,9157
2018-03-09,2853
2018-03-10,0501
2018-03-11,1824
2018-03-12,9835
2018-03-13,6285
2018-03-14,4183
2018-03-15,1057
2018-03-16,6376
2018-03-17,6045
2018-03-18,3170
2018-03-19,3693
2018-03-20,0021
2018-03-21,1747
2018-03-22,8750
2018-03-23,0601
2018-03-24,5513
2018-03-25,3560
2018-03-26,6846
2018-03-27,3605
2018-03-28,2167
2018-03-29,8334
2018-03-30,6420
2018-03-31,9028
2018-04-01,0574
2018-04-02,8194
2018-04-03,1093
2018-04-04,0775
2018-04-05,2388
2018-04-06,4197
2018-04-07,8617
2018-04-08,5693
2018-04-09,3771
2018-04-10,0466
2018-04-11,9315
2018-04-12,8219
2018-04-13,3428
2018-04-14,3058
2018-04-15,0490
2018-04-16,7692
2018-04-17,9953
2018-04-18,4389
2018-04-19,0149
2018-04-20,7876
2018-04-21,2994
2018-04-22,7453
2018-04-23,8284
2018-04-24,6700
2018-04-25,2177
2018-04-26,3610
2018-04-27,0265
2018-04-28,9368
2018-04-29,8312
2018-04-30,1702
2018-05-01,6658
2018-05-02,3105
2018-05-03,5485
2018-05-04,8698
2018-05-05,6312
2018-05-06,1169
2018-05-07,9764
2018-05-08,5997
2018-05-09,2715
2018-05-10,1094
2018-05-11,4071
2018-05-12,2656
2018-05-13,4724
2018-05-14,9408
2018-05-15,3707
2018-05-16,6094
2018-05-17,0180
2018-05-18,9459
2018-05-19,0292
2018-05-20,7608
2018-05-21,1270
2018-05-22,3309
2018-05-23,5256
2018-05-24,8736
2018-05-25,2035
2018-05-26,1351
2018-05-27,3060
2018-05-28,4110
2018-05-29,4479
2018-05-30,1609
2018-05-31,7656
2018-06-01,7317
2018-06-02,9308
2018-06-03,1229
2018-06-04,3010
2018-06-05,5705
2018-06-06,7063
2018-06-07,3463
2018-06-08,9573
2018-06-09,1105
2018-06-10,9589
2018-06-11,9786
2018-06-12,8550
2018-06-13,7378
2018-06-14,2638
2018-06-15,1344
2018-06-16,2207
2018-06-17,4035
2018-06-18,7323
2018-06-19,7126
2018-06-20,2309
2018-06-21,8669
2018-06-22,0794
2018-06-23,4019
2018-06-24,1471
2018-06-25,9453
2018-06-26,0221
2018-06-27,6795
2018-06-28,6607
2018-06-29,9523
2018-06-30,8179
2018-07-01,2551
2018-07-02,0850
2018-07-03,4688
2018-07-04,1248
2018-07-05,0767
2018-07-06,4356
2018-07-07,8773
2018-07-08,5716
2018-07-09,6078
2018-07-10,9121
2018-07-11,4169
2018-07-12,9983
2018-07-13,2414
2018-07-14,7841
2018-07-15,8238
2018-07-16,1179
2018-07-17,8475
2018-07-18,9237
2018-07-19,2066
2018-07-20,7419
2018-07-21,9059
2018-07-22,1597
2018-07-23,6229
2018-07-24,7803
2018-07-25,3251
2018-07-26,3098
2018-07-27,1583
2018-07-28,4580
2018-07-29,2756
2018-07-30,3957
2018-07-31,6175
2018-08-01,4896
2018-08-02,8421
2018-08-03,7620
2018-08-04,7448
2018-08-05,8780
2018-08-06,5033
2018-08-07,5290
2018-08-08,7459
2018-08-09,1369
2018-08-10,3141
2018-08-11,8896
2018-08-12,2319
2018-08-13,9683
2018-08-14,5091
2018-08-15,4034
2018-08-16,1920
2018-08-17,8329
2018-08-18,0157
2018-08-19,4297
2018-08-20,2879
2018-08-21,6047
2018-08-22,0785
2018-08-23,1900
2018-08-24,7961
2018-08-25,1120
2018-08-26,3644
2018-08-27,0191
2018-08-28,6081
2018-08-29,4692
2018-08-30,0394
2018-08-31,4448
2018-09-01,7591
2018-09-02,8062
2018-09-03,1486
2018-09-04,9816
2018-09-05,8179
2018-09-06,4996
2018-09-07,2180
2018-09-08,0242
2018-09-09,5054
2018-09-10,2677
2018-09-11,2578
2018-09-12,7145
2018-09-13,6075
2018-09-14,4519
2018-09-15,3416
2018-09-16,7401
2018-09-17,1890
2018-09-18,1281
2018-09-19,5361
2018-09-20,6995
2018-09-21,5467
2018-09-22,7039
2018-09-23,0678
2018-09-24,9353
2018-09-25,2709
2018-09-26,6112
2018-09-27,5890
2018-09-28,8730
2018-09-29,8847
2018-09-30,2945
2018-10-01,3498
2018-10-02,1043
2018-10-03,5683
2018-10-04,1792
2018-10-05,7590
2018-10-06,4029
2018-10-07,7282
2018-10-08,0379
2018-10-09,0844
2018-10-10,3924
2018-10-11,5145
2018-10-12,3852
2018-10-13,6191
2018-10-14,8426
2018-10-15,0756
2018-10-16,5982
2018-10-17,6498
2018-10-18,7742
2018-10-19,9426
2018-10-20,3979
2018-10-21,5468
2018-10-22,9838
2018-10-23,9500
2018-10-24,4870
2018-10-25,7132
2018-10-26,2351
2018-10-27,8813
2018-10-28,7634
2018-10-29,2099
2018-10-30,9583
2018-10-31,7652
2018-11-01,0354
2018-11-02,0653
2018-11-03,5733
2018-11-04,6235
2018-11-05,4285
2018-11-06,0015
2018-11-07,5511
2018-11-08,3103
2018-11-09,3173
2018-11-10,8469
2018-11-11,4757
2018-11-12,0561
2018-11-13,9345
2018-11-14,5189
2018-11-15,6823
2018-11-16,6351
2018-11-17,1475
2018-11-18,9165
2018-11-19,6841
2018-11-20,7761
2018-11-21,0130
2018-11-22,4569
2018-11-23,0656
2018-11-24,6769
2018-11-25,1428
2018-11-26,5698
2018-11-27,9576
2018-11-28,7754
2018-11-29,5930
2018-11-30,8903
2018-12-01,1131
2018-12-02,2920
2018-12-03,4556
2018-12-04,1534
2018-12-05,4367
2018-12-06,0388
2018-12-07,1932
2018-12-08,2013
2018-12-09,7890
2018-12-10,6351
2018-12-11,7960
2018-12-12,8355
2018-12-13,5503
2018-12-14,8202
2018-12-15,6887
2018-12-16,1168
2018-12-17,6590
2018-12-18,8154
2018-12-19,7471
2018-12-20,4588
2018-12-21,3652
2018-12-22,3580
2018-12-23,9022
2018-12-24,2366
2018-12-25,4933
2018-12-26,6688
2018-12-27,7308
2018-12-28,6108
2018-12-29,6392
2018-12-30,3201
2018-12-31,6676
2019-01-01,8693
2019-01-02,3831
2019-01-03,3695
2019-01-04,6119
2019-01-05,1968
2019-01-06,1301
2019-01-07,0674
2019-01-08,3270
2019-01-09,6405
2019-01-10,9735
2019-01-11,5906
2019-01-12,9562
2019-01-13,5248
2019-01-14,8972
2019-01-15,2679
2019-01-16,7112
2019-01-17,5369
2019-01-18,4816
2019-01-19,3433
2019-01-20,3899
2019-01-21,4458
2019-01-22,4268
2019-01-23,1606
2019-01-24,5885
2019-01-25,2065
2019-01-26,2593
2019-01-27,7037
2019-01-28,1208
2019-01-29,1210
2019-01-30,0081
2019-01-31,0575
2019-02-01,2611
2019-02-02,6028
2019-02-03,0643
2019-02-04,4625
2019-02-05,3130
2019-02-06,6777
2019-02-07,0096
2019-02-08,5303
2019-02-09,2513
2019-02-10,0789
2019-02-11,4652
2019-02-12,4822
2019-02-13,5383
2019-02-14,0658
2019-02-15,7740
2019-02-16,0871
2019-02-17,1755
2019-02-18,2919
2019-02-19,9797
2019-02-20,9579
2019-02-21,6808
2019-02-22,6390
2019-02-23,4967
2019-02-24,3342
2019-02-25,1395
2019-02-26,7319
2019-02-27,0139
2019-02-28,0113
2019-03-01,2358
2019-03-02,6667
2019-03-03,3205
2019-03-04,8971
2019-03-05,0896
2019-03-06,6981
2019-03-07,1721
2019-03-08,4937
2019-03-09,4719
2019-03-10,2747
2019-03-11,7455
2019-03-12,7802
2019-03-13,5877
2019-03-14,3967
2019-03-15,0166
2019-03-16,9664
2019-03-17,2326
2019-03-18,9013
2019-03-19,9953
2019-03-20,5677
2019-03-21,7319
2019-03-22,5795
2019-03-23,5416
2019-03-24,6049
2019-03-25,7715
2019-03-26,5062
2019-03-27,1024
2019-03-28,9103
2019-03-29,3177
2019-03-30,2020
2019-03-31,8696
2019-04-01,5170
2019-04-02,4067
2019-04-03,0731
2019-04-04,5790
2019-04-05,5139
2019-04-06,6794
2019-04-07,0996
2019-04-08,1418
2019-04-09,1693
2019-04-10,3377
2019-04-11,6231
2019-04-12,4173
2019-04-13,5429
2019-04-14,7395
2019-04-15,2459
2019-04-16,8477
2019-04-17,1627
2019-04-18,6066
2019-04-19,1571
2019-04-20,6224
2019-04-21,5080
2019-04-22,2866
2019-04-23,6855
2019-04-24,5395
2019-04-25,0622
2019-04-26,0844
2019-04-27,4266
2019-04-28,7984
2019-04-29,4981
2019-04-30,4927
2019-05-01,2107
2019-05-02,2989
2019-05-03,6979
2019-05-04,8509
2019-05-05,2734
2019-05-06,2808
2019-05-07,6883
2019-05-08,3256
2019-05-09,9024
2019-05-10,2646
2019-05-11,5026
2019-05-12,6221
2019-05-13,2426
2019-05-14,8523
2019-05-15,5428
2019-05-16,0308
2019-05-17,0289
2019-05-18,1528
2019-05-19,4389
2019-05-20,0258
2019-05-21,8666
2019-05-22,4959
2019-05-23,8604
2019-05-24,5596
2019-05-25,4340
2019-05-26,7580
2019-05-27,9536
2019-05-28,8585
2019-05-29,3866
2019-05-30,1163
2019-05-31,4680
2019-06-01,8261
2019-06-02,2559
2019-06-03,2030
2019-06-04,0297
2019-06-05,9134
2019-06-06,8341
2019-06-07,4436
2019-06-08,9490
2019-06-09,0663
2019-06-10,6655
2019-06-11,9266
2019-06-12,6881
2019-06-13,2741
2019-06-14,9131
2019-06-15,9145
2019-06-16,0634
2019-06-17,3364
2019-06-18,5477
2019-06-19,4884
2019-06-20,1816
2019-06-21,1060
2019-06-22,9162
2019-06-23,4476
2019-06-24,6782
2019-06-25,6979
2019-06-26,6928
2019-06-27,8242
2019-06-28,2942
2019-06-29,7566
2019-06-30,0199
2019-07-01,1052
2019-07-02,6233
2019-07-03,6612
2019-07-04,0599
2019-07-05,9514
2019-07-06,9147
2019-07-07,7521
2019-07-08,6546
2019-07-09,5012
2019-07-10,3515
2019-07-11,4531
2019-07-12,1655
2019-07-13,3228
2019-07-14,9778
2019-07-15,8971
2019-07-16,0067
2019-07-17,5554
2019-07-18,2308
2019-07-19,0855
2019-07-20,0445
2019-07-21,2232
2019-07-22,8589
2019-07-23,3032
2019-07-24,6277
2019-07-25,9688
2019-07-26,6432
2019-07-27,7438
2019-07-28,0044
2019-07-29,9677
2019-07-30,2261
2019-07-31,5086
2019-08-01,6555
2019-08-02,1585
2019-08-03,8836
2019-08-04,0006
2019-08-05,7828
2019-08-06,6684
2019-08-07,0209
2019-08-08,4584
2019-08-09,1645
2019-08-10,5376
2019-08-11,2316
2019-08-12,8092
2019-08-13,1162
2019-08-14,5675
2019-08-15,9389
2019-08-16,7499
2019-08-17,3296
2019-08-18,9479
2019-08-19,5297
2019-08-20,2635
2019-08-21,9876
2019-08-22,3374
2019-08-23,0180
2019-08-24,2597
2019-08-25,9539
2019-08-26,4609
2019-08-27,0167
2019-08-28,8378
2019-08-29,0157
2019-08-30,7127
2019-08-31,4567
2019-09-01,3467
2019-09-02,5455
2019-09-03,8779
2019-09-04,2867
2019-09-05,8902
2019-09-06,3099
2019-09-07,1726
2019-09-08,2140
2019-09-09,7764
2019-09-10,9069
2019-09-11,1323
2019-09-12,6188
2019-09-13,3950
2019-09-14,1471
2019-09-15,0151
2019-09-16,7753
2019-09-17,3841
2019-09-18,8288
2019-09-19,0635
2019-09-20,6783
2019-09-21,9961
2019-09-22,0431
2019-09-23,3157
2019-09-24,7807
2019-09-25,0052
2019-09-26,3028
2019-09-27,4273
2019-09-28,2925
2019-09-29,3181
2019-09-30,7062
2019-10-01,6167
2019-10-02,3904
2019-10-03,8948
2019-10-04,4713
2019-10-05,2447
2019-10-06,4535
2019-10-07,8220
2019-10-08,1853
2019-10-09,1952
2019-10-10,0456
2019-10-11,8276
2019-10-12,8620
2019-10-13,5446
2019-10-14,4348
2019-10-15,9943
2019-10-16,6813
2019-10-17,6504
2019-10-18,6720
2019-10-19,2184
2019-10-20,9423
2019-10-21,9319
2019-10-22,3188
2019-10-23,3347
2019-10-24,1364
2019-10-25,4307
2019-10-26,8752
2019-10-27,6361
2019-10-28,1722
2019-10-29,2327
2019-10-30,1474
2019-10-31,7567
2019-11-01,7103
2019-11-02,6126
2019-11-03,1399
2019-11-04,5591
2019-11-05,2902
2019-11-06,3412
2019-11-07,2834
2019-11-08,4309
2019-11-09,2047
2019-11-10,0782
2019-11-11,5617
2019-11-12,5833
2019-11-13,6336
2019-11-14,9005
2019-11-15,1581
2019-11-16,8595
2019-11-17,9832
2019-11-18,7966
2019-11-19,4595
2019-11-20,0949
2019-11-21,0176
2019-11-22,0507
2019-11-23,6323
2019-11-24,1295
2019-11-25,7467
2019-11-26,3564
2019-11-27,0736
2019-11-28,7394
2019-11-29,0493
2019-11-30,5610
2019-12-01,6046
2019-12-02,7927
2019-12-03,6235
2019-12-04,8200
2019-12-05,9795
2019-12-06,5079
2019-12-07,8575
2019-12-08,4615
2019-12-09,7693
2019-12-10,9358
2019-12-11,9357
2019-12-12,3023
2019-12-13,4435
2019-12-14,3415
2019-12-15,6719
2019-12-16,9489
2019-12-17,9209
2019-12-18,6598
2019-12-19,0019
2019-12-20,3354
2019-12-21,7539
2019-12-22,0260
2019-12-23,0639
2019-12-24,1332
2019-12-25,7164
2019-12-26,1870
2019-12-27,2463
2019-12-28,6816
2019-12-29,2646
2019-12-30,9021
2019-12-31,3792
2020-01-01,9193
2020-01-02,0678
2020-01-03,2001
2020-01-04,5270
2020-01-05,5663
2020-01-06,6800
2020-01-07,5684
2020-01-08,9614
2020-01-09,6472
2020-01-10,6876
2020-01-11,7094
2020-01-12,4130
2020-01-13,0977
2020-01-14,7701
2020-01-15,5241
2020-01-16,7946
2020-01-17,7103
2020-01-18,1564
2020-01-19,8262
2020-01-20,9732
2020-01-21,8601
2020-01-22,6399
2020-01-23,6341
2020-01-24,2188
2020-01-25,4629
2020-01-26,2477
2020-01-27,0893
2020-01-28,4290
2020-01-29,9308
2020-01-30,9328
2020-01-31,6217
2020-02-01,4113
2020-02-02,6801
2020-02-03,7243
2020-02-04,2840
2020-02-05,6034
2020-02-06,2654
2020-02-07,8641
2020-02-08,6820
2020-02-09,7320
2020-02-10,0613
2020-02-11,9640
2020-02-12,5908
2020-02-13,8084
2020-02-14,7120
2020-02-15,9180
2020-02-16,4185
2020-02-17,8291
2020-02-18,0256
2020-02-19,3014
2020-02-20,7289
2020-02-21,3432
2020-02-22,3741
2020-02-23,0286
2020-02-24,6073
2020-02-25,3765
2020-02-26,7013
2020-02-27,6625
2020-02-28,3754
2020-02-29,5679
2020-03-01,7893
2020-03-02,4725
2020-03-03,3399
2020-03-04,4365
2020-03-05,2521
2020-03-06,1700
2020-03-07,7478
2020-03-08,2182
2020-03-09,9065
2020-03-10,3815
2020-03-11,3694
2020-03-12,4009
2020-03-13,6952
2020-03-14,4069
2020-03-15,4319
2020-03-16,2858
2020-03-17,9550
2020-03-18,3651
2020-03-19,7826
2020-03-20,1212
2020-03-21,2398
2020-03-22,3874
2020-03-23,4278
2020-03-24,8406
2020-03-25,3421
2020-03-26,3336
2020-03-27,1339
2020-03-28,2382
2020-03-29,1894
2020-03-30,3108
2020-03-31,4289
2020-04-01,2954
2020-04-02,8822
2020-04-03,6195
2020-04-04,4272
2020-04-05,4861
2020-04-06,5564
2020-04-07,8691
2020-04-08,2579
2020-04-09,0977
2020-04-10,7553
2020-04-11,1787
2020-04-12,0655
2020-04-13,7690
2020-04-14,0068
2020-04-15,4828
2020-04-16,4510
2020-04-17,0704
2020-04-18,5633
2020-04-19,8711
2020-04-20,4209
2020-04-21,7988
2020-04-22,9282
2020-04-23,8007
2020-04-24,1969
2020-04-25,5979
2020-04-26,2177
2020-04-27,0698
2020-04-28,2343
2020-04-29,8550
2020-04-30,9736
2020-05-01,6275
2020-05-02,6263
2020-05-03,7111
2020-05-04,3457
2020-05-05,9010
2020-05-06,6287
2020-05-07,0013
2020-05-08,2051
2020-05-09,1455
2020-05-10,8038
2020-05-11,4782
2020-05-12,8533
2020-05-13,5352
2020-05-14,2495
2020-05-15,8732
2020-05-16,4241
2020-05-17,4239
2020-05-18,0302
2020-05-19,8189
2020-05-20,8287
2020-05-21,9795
2020-05-22,1707
2020-05-23,0171
2020-05-24,5672
2020-05-25,9677
2020-05-26,8534
2020-05-27,0680
2020-05-28,3579
2020-05-29,9330
2020-05-30,9441
2020-05-31,6344
2020-06-01,3400
2020-06-02,7654
2020-06-03,6775
2020-06-04,1429
2020-06-05,0926
2020-06-06,7291
2020-06-07,9898
2020-06-08,9793
2020-06-09,9805
2020-06-10,7872
2020-06-11,3736
2020-06-12,1989
2020-06-13,8557
2020-06-14,1165
2020-06-15,7274
2020-06-16,2800
2020-06-17,5171
2020-06-18,7695
2020-06-19,1498
2020-06-20,7850
2020-06-21,4504
2020-06-22,8580
2020-06-23,4582
2020-06-24,9586
2020-06-25,8206
2020-06-26,1428
2020-06-27,2100
2020-06-28,2772
2020-06-29,0254
2020-06-30,1094
2020-07-01,5003
2020-07-02,7383
2020-07-03,4135
2020-07-04,2986
2020-07-05,0504
2020-07-06,4174
2020-07-07,0964
2020-07-08,5456
2020-07-09,2352
2020-07-10,6173
2020-07-11,6470
2020-07-12,5706
2020-07-13,3384
2020-07-14,7151
2020-07-15,7083
2020-07-16,0903
2020-07-17,5605
2020-07-18,4548
2020-07-19,0540
2020-07-20,9809
2020-07-21,8913
2020-07-22,4353
2020-07-23,5878
2020-07-24,0376
2020-07-25,7316
2020-07-26,2402
2020-07-27,5538
2020-07-28,4561
2020-07-29,9818
2020-07-30,0260
2020-07-31,8701
2020-08-01,4922
2020-08-02,0235
2020-08-03,7492
2020-08-04,9153
2020-08-05,3692
2020-08-06,4206
2020-08-07,6265
2020-08-08,1865
2020-08-09,1985
2020-08-10,1761
2020-08-11,9799
2020-08-12,1603
2020-08-13,5936
2020-08-14,0840
2020-08-15,4282
2020-08-16,7359
2020-08-17,4466
2020-08-18,4824
2020-08-19,2469
2020-08-20,9948
2020-08-21,3178
2020-08-22,9329
2020-08-23,7970
2020-08-24,7294
2020-08-25,9739
2020-08-26,9127
2020-08-27,6978
2020-08-28,9607
2020-08-29,0677
2020-08-30,5940
2020-08-31,8318
2020-09-01,9742
2020-09-02,7681
2020-09-03,0614
2020-09-04,2245
2020-09-05,6093
2020-09-06,5112
2020-09-07,4121
2020-09-08,0420
2020-09-09,4477
2020-09-10,7208
2020-09-11,0941
2020-09-12,3623
2020-09-13,1290
2020-09-14,9422
2020-09-15,0895
2020-09-16,4815
2020-09-17,5291
2020-09-18,4667
2020-09-19,7625
2020-09-20,8967
2020-09-21,0653
2020-09-22,4513
2020-09-23,2138
2020-09-24,3965
2020-09-25,9627
2020-09-26,7640
2020-09-27,8970
2020-09-28,5110
2020-09-29,0758
2020-09-30,9946
2020-10-01,4254
2020-10-02,1489
2020-10-03,9944
2020-10-04,7713
2020-10-05,4919
2020-10-06,1592
2020-10-07,0585
2020-10-08,1090
2020-10-09,2363
2020-10-10,9245
2020-10-11,9784
2020-10-12,3582
2020-10-13,2508
2020-10-14,1818
2020-10-15,7434
2020-10-16,2630
2020-10-17,5547
2020-10-18,7893
2020-10-19,4289
2020-10-20,6109
2020-10-21,1525
2020-10-22,0977
2020-10-23,6783
2020-10-24,0858
2020-10-25,8311
2020-10-26,0187
2020-10-27,5732
2020-10-28,4625
2020-10-29,6235
2020-10-30,6345
2020-10-31,5637
2020-11-01,5836
2020-11-02,6234
2020-11-03,0048
2020-11-04,9726
2020-11-05,9261
2020-11-06,0421
2020-11-07,5441
2020-11-08,8118
2020-11-09,2267
2020-11-10,6405
2020-11-11,5471
2020-11-12,0648
2020-11-13,5217
2020-11-14,2668
2020-11-15,3851
2020-11-16,5726
2020-11-17,8762
2020-11-18,3628
2020-11-19,4782
2020-11-20,1218
2020-11-21,5697
2020-11-22,4757
2020-11-23,8314
2020-11-24,8401
2020-11-25,2085
2020-11-26,6356
2020-11-27,7316
2020-11-28,3916
2020-11-29,6944
2020-11-30,4604
2020-12-01,7566
2020-12-02,0583
2020-12-03,1777
2020-12-04,9280
2020-12-05,3610
2020-12-06,8345
2020-12-07,0864
2020-12-08,4852
2020-12-09,6531
2020-12-10,5379
2020-12-11,5262
2020-12-12,2271
2020-12-13,2620
2020-12-14,2188
2020-12-15,6278
2020-12-16,0943
2020-12-17,9386
2020-12-18,7845
2020-12-19,5159
2020-12-20,1761
2020-12-21,1934
2020-12-22,9276
2020-12-23,8226
2020-12-24,5102
2020-12-25,7409
2020-12-26,1178
2020-12-27,4237
2020-12-28,0680
2020-12-29,7177
2020-12-30,3944
2020-12-31,6871
2021-01-01,8260
2021-01-02,7289
2021-01-03,1734
2021-01-04,9859
2021-01-05,5110
2021-01-06,5805
2021-01-07,9229
2021-01-08,6310
2021-01-09,0712
2021-01-10,9266
2021-01-11,2824
2021-01-12,1773
2021-01-13,6917
2021-01-14,3179
2021-01-15,8652
2021-01-16,1531
2021-01-17,0351
2021-01-18,1244
2021-01-19,3755
2021-01-20,7972
2021-01-21,8020
2021-01-22,0710
2021-01-23,3379
2021-01-24,2443
2021-01-25,9602
2021-01-26,7937
2021-01-27,9638
2021-01-28,0356
2021-01-29,9630
2021-01-30,9946
2021-01-31,3514
2021-02-01,8306
2021-02-02,5647
2021-02-03,1274
2021-02-04,1597
2021-02-05,8391
2021-02-06,5759
2021-02-07,6968
2021-02-08,5625
2021-02-09,7456
2021-02-10,1531
2021-02-11,9039
2021-02-12,8441
2021-02-13,3006
2021-02-14,6780
2021-02-15,3185
2021-02-16,9316
2021-02-17,7760
2021-02-18,1667
2021-02-19,2139
2021-02-20,8706
2021-02-21,0621
2021-02-22,6049
2021-02-23,3186
2021-02-24,8865
2021-02-25,9561
2021-02-26,3450
2021-02-27,9608
2021-02-28,8184
2021-03-01,3407
2021-03-02,5878
2021-03-03,8173
2021-03-04,1268
2021-03-05,8189
2021-03-06,8481
2021-03-07,3742
2021-03-08,2145
2021-03-09,4617
2021-03-10,1766
2021-03-11,6228
2021-03-12,1147
2021-03-13,4850
2021-03-14,1928
2021-03-15,2370
2021-03-16,7354
2021-03-17,6247
2021-03-18,6082
2021-03-19,0992
2021-03-20,6786
2021-03-21,5394
2021-03-22,7872
2021-03-23,1830
2021-03-24,8494
2021-03-25,2981
2021-03-26,7621
2021-03-27,2323
2021-03-28,6983
2021-03-29,1381
2021-03-30,7224
2021-03-31,6364
2021-04-01,4428
2021-04-02,4010
2021-04-03,0364
2021-04-04,2076
2021-04-05,3801
2021-04-06,8669
2021-04-07,3409
2021-04-08,5734
2021-04-09,8969
2021-04-10,8782
2021-04-11,3046
2021-04-12,9816
2021-04-13,1576
2021-04-14,3488
2021-04-15,9163
2021-04-16,9032
2021-04-17,2790
2021-04-18,4671
2021-04-19,5740
2021-04-20,6394
2021-04-21,0191
2021-04-22,4236
2021-04-23,9554
2021-04-24,8936
2021-04-25,5911
2021-04-26,3904
2021-04-27,2743
2021-04-28,4503
2021-04-29,4626
2021-04-30,2007
2021-05-01,6851
2021-05-02,8800
2021-05-03,8978
2021-05-04,4705
2021-05-05,5382
2021-05-06,9429
